"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Age Group"	"Age Group Code"	"Sex"	"Sex Code"	"Race"	"Race Code"	Deaths
	"California"	"06"	"2012"	"2012"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	40
	"California"	"06"	"2012"	"2012"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	45
	"California"	"06"	"2012"	"2012"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	32
	"California"	"06"	"2012"	"2012"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	63
	"California"	"06"	"2012"	"2012"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	36
	"California"	"06"	"2012"	"2012"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	58
	"California"	"06"	"2012"	"2012"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	42
	"California"	"06"	"2012"	"2012"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	83
	"California"	"06"	"2012"	"2012"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	46
	"California"	"06"	"2012"	"2012"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	85
	"California"	"06"	"2012"	"2012"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	51
	"California"	"06"	"2012"	"2012"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	61
	"California"	"06"	"2013"	"2013"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	18
	"California"	"06"	"2013"	"2013"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	19
	"California"	"06"	"2013"	"2013"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	19
	"California"	"06"	"2013"	"2013"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	28
	"California"	"06"	"2013"	"2013"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	26
	"California"	"06"	"2013"	"2013"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	39
	"California"	"06"	"2013"	"2013"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	49
	"California"	"06"	"2013"	"2013"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	53
	"California"	"06"	"2013"	"2013"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	58
	"California"	"06"	"2013"	"2013"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	66
	"California"	"06"	"2013"	"2013"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	54
	"California"	"06"	"2013"	"2013"	"75-79 years"	"75-79"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	17
	"California"	"06"	"2013"	"2013"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	75
	"California"	"06"	"2013"	"2013"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	55
	"California"	"06"	"2013"	"2013"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	77
	"California"	"06"	"2013"	"2013"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	70
	"California"	"06"	"2013"	"2013"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	83
	"California"	"06"	"2014"	"2014"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	18
	"California"	"06"	"2014"	"2014"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	21
	"California"	"06"	"2014"	"2014"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	35
	"California"	"06"	"2014"	"2014"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	35
	"California"	"06"	"2014"	"2014"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	28
	"California"	"06"	"2014"	"2014"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	50
	"California"	"06"	"2014"	"2014"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	42
	"California"	"06"	"2014"	"2014"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	72
	"California"	"06"	"2014"	"2014"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	61
	"California"	"06"	"2014"	"2014"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	80
	"California"	"06"	"2014"	"2014"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	51
	"California"	"06"	"2014"	"2014"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	62
	"California"	"06"	"2014"	"2014"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	53
	"California"	"06"	"2014"	"2014"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	81
	"California"	"06"	"2014"	"2014"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	74
	"California"	"06"	"2014"	"2014"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	83
	"California"	"06"	"2015"	"2015"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	18
	"California"	"06"	"2015"	"2015"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	24
	"California"	"06"	"2015"	"2015"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	25
	"California"	"06"	"2015"	"2015"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	30
	"California"	"06"	"2015"	"2015"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	42
	"California"	"06"	"2015"	"2015"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	45
	"California"	"06"	"2015"	"2015"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	60
	"California"	"06"	"2015"	"2015"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	60
	"California"	"06"	"2015"	"2015"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	83
	"California"	"06"	"2015"	"2015"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	54
	"California"	"06"	"2015"	"2015"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	73
	"California"	"06"	"2015"	"2015"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	44
	"California"	"06"	"2015"	"2015"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	71
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	56
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	69
	"Colorado"	"08"	"2014"	"2014"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	16
	"Connecticut"	"09"	"2012"	"2012"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	16
	"Connecticut"	"09"	"2013"	"2013"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	16
	"Connecticut"	"09"	"2015"	"2015"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	21
	"Florida"	"12"	"2011"	"2011"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	23
	"Florida"	"12"	"2011"	"2011"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	31
	"Florida"	"12"	"2011"	"2011"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	27
	"Florida"	"12"	"2011"	"2011"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	49
	"Florida"	"12"	"2011"	"2011"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	34
	"Florida"	"12"	"2011"	"2011"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	62
	"Florida"	"12"	"2011"	"2011"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	42
	"Florida"	"12"	"2011"	"2011"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	55
	"Florida"	"12"	"2011"	"2011"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	33
	"Florida"	"12"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	52
	"Florida"	"12"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	44
	"Florida"	"12"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	74
	"Florida"	"12"	"2012"	"2012"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	29
	"Florida"	"12"	"2012"	"2012"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	22
	"Florida"	"12"	"2012"	"2012"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	36
	"Florida"	"12"	"2012"	"2012"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	23
	"Florida"	"12"	"2012"	"2012"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	58
	"Florida"	"12"	"2012"	"2012"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	38
	"Florida"	"12"	"2012"	"2012"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	51
	"Florida"	"12"	"2012"	"2012"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	41
	"Florida"	"12"	"2012"	"2012"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	43
	"Florida"	"12"	"2012"	"2012"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	45
	"Florida"	"12"	"2012"	"2012"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	51
	"Florida"	"12"	"2013"	"2013"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	19
	"Florida"	"12"	"2013"	"2013"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	29
	"Florida"	"12"	"2013"	"2013"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	27
	"Florida"	"12"	"2013"	"2013"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	51
	"Florida"	"12"	"2013"	"2013"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	29
	"Florida"	"12"	"2013"	"2013"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	60
	"Florida"	"12"	"2013"	"2013"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	50
	"Florida"	"12"	"2013"	"2013"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	59
	"Florida"	"12"	"2013"	"2013"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	34
	"Florida"	"12"	"2013"	"2013"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	59
	"Florida"	"12"	"2013"	"2013"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	46
	"Florida"	"12"	"2013"	"2013"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	59
	"Florida"	"12"	"2014"	"2014"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	16
	"Florida"	"12"	"2014"	"2014"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	22
	"Florida"	"12"	"2014"	"2014"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	17
	"Florida"	"12"	"2014"	"2014"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	32
	"Florida"	"12"	"2014"	"2014"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	42
	"Florida"	"12"	"2014"	"2014"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	28
	"Florida"	"12"	"2014"	"2014"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	53
	"Florida"	"12"	"2014"	"2014"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	41
	"Florida"	"12"	"2014"	"2014"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	62
	"Florida"	"12"	"2014"	"2014"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	51
	"Florida"	"12"	"2014"	"2014"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	73
	"Florida"	"12"	"2014"	"2014"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	34
	"Florida"	"12"	"2014"	"2014"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	61
	"Florida"	"12"	"2014"	"2014"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	43
	"Florida"	"12"	"2014"	"2014"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	62
	"Florida"	"12"	"2015"	"2015"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	17
	"Florida"	"12"	"2015"	"2015"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	22
	"Florida"	"12"	"2015"	"2015"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	18
	"Florida"	"12"	"2015"	"2015"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	27
	"Florida"	"12"	"2015"	"2015"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	33
	"Florida"	"12"	"2015"	"2015"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	58
	"Florida"	"12"	"2015"	"2015"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	42
	"Florida"	"12"	"2015"	"2015"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	81
	"Florida"	"12"	"2015"	"2015"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	50
	"Florida"	"12"	"2015"	"2015"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	67
	"Florida"	"12"	"2015"	"2015"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	39
	"Florida"	"12"	"2015"	"2015"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	65
	"Florida"	"12"	"2015"	"2015"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	63
	"Florida"	"12"	"2015"	"2015"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	60
	"Georgia"	"13"	"2011"	"2011"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	23
	"Georgia"	"13"	"2012"	"2012"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	16
	"Georgia"	"13"	"2012"	"2012"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	16
	"Georgia"	"13"	"2013"	"2013"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	23
	"Georgia"	"13"	"2013"	"2013"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	19
	"Georgia"	"13"	"2014"	"2014"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	16
	"Georgia"	"13"	"2014"	"2014"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	17
	"Georgia"	"13"	"2015"	"2015"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	17
	"Georgia"	"13"	"2015"	"2015"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	20
	"Illinois"	"17"	"2011"	"2011"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	17
	"Illinois"	"17"	"2011"	"2011"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	23
	"Illinois"	"17"	"2011"	"2011"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	20
	"Illinois"	"17"	"2011"	"2011"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	32
	"Illinois"	"17"	"2011"	"2011"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	26
	"Illinois"	"17"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	17
	"Illinois"	"17"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	22
	"Illinois"	"17"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	26
	"Illinois"	"17"	"2012"	"2012"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	16
	"Illinois"	"17"	"2012"	"2012"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	18
	"Illinois"	"17"	"2012"	"2012"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	30
	"Illinois"	"17"	"2012"	"2012"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	23
	"Illinois"	"17"	"2012"	"2012"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	24
	"Illinois"	"17"	"2012"	"2012"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	22
	"Illinois"	"17"	"2012"	"2012"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	29
	"Illinois"	"17"	"2012"	"2012"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	29
	"Illinois"	"17"	"2012"	"2012"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	30
	"Illinois"	"17"	"2012"	"2012"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	28
	"Illinois"	"17"	"2012"	"2012"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	30
	"Illinois"	"17"	"2013"	"2013"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	19
	"Illinois"	"17"	"2013"	"2013"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	24
	"Illinois"	"17"	"2013"	"2013"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	24
	"Illinois"	"17"	"2013"	"2013"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	25
	"Illinois"	"17"	"2013"	"2013"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	19
	"Illinois"	"17"	"2013"	"2013"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	30
	"Illinois"	"17"	"2013"	"2013"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	21
	"Illinois"	"17"	"2013"	"2013"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	33
	"Illinois"	"17"	"2013"	"2013"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	29
	"Illinois"	"17"	"2013"	"2013"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	25
	"Illinois"	"17"	"2014"	"2014"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	16
	"Illinois"	"17"	"2014"	"2014"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	23
	"Illinois"	"17"	"2014"	"2014"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	29
	"Illinois"	"17"	"2014"	"2014"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	19
	"Illinois"	"17"	"2014"	"2014"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	23
	"Illinois"	"17"	"2014"	"2014"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	21
	"Illinois"	"17"	"2014"	"2014"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	33
	"Illinois"	"17"	"2014"	"2014"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	27
	"Illinois"	"17"	"2014"	"2014"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	35
	"Illinois"	"17"	"2014"	"2014"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	24
	"Illinois"	"17"	"2014"	"2014"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	35
	"Illinois"	"17"	"2015"	"2015"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	19
	"Illinois"	"17"	"2015"	"2015"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	16
	"Illinois"	"17"	"2015"	"2015"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	19
	"Illinois"	"17"	"2015"	"2015"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	20
	"Illinois"	"17"	"2015"	"2015"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	25
	"Illinois"	"17"	"2015"	"2015"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	16
	"Illinois"	"17"	"2015"	"2015"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	38
	"Illinois"	"17"	"2015"	"2015"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	30
	"Illinois"	"17"	"2015"	"2015"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	34
	"Illinois"	"17"	"2015"	"2015"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	37
	"Illinois"	"17"	"2015"	"2015"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	33
	"Indiana"	"18"	"2011"	"2011"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	20
	"Indiana"	"18"	"2011"	"2011"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	17
	"Indiana"	"18"	"2011"	"2011"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	21
	"Indiana"	"18"	"2011"	"2011"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	19
	"Indiana"	"18"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	17
	"Indiana"	"18"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	16
	"Indiana"	"18"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	23
	"Indiana"	"18"	"2012"	"2012"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	16
	"Indiana"	"18"	"2012"	"2012"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	17
	"Indiana"	"18"	"2012"	"2012"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	17
	"Indiana"	"18"	"2012"	"2012"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	20
	"Indiana"	"18"	"2013"	"2013"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	17
	"Indiana"	"18"	"2013"	"2013"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	17
