"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Age Group"	"Age Group Code"	"Sex"	"Sex Code"	"Race"	"Race Code"	Deaths
	"California"	"06"	"2007"	"2007"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	55
	"California"	"06"	"2007"	"2007"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	94
	"California"	"06"	"2007"	"2007"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	45
	"California"	"06"	"2007"	"2007"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	63
	"California"	"06"	"2007"	"2007"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	49
	"California"	"06"	"2007"	"2007"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	37
	"California"	"06"	"2008"	"2008"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	22
	"California"	"06"	"2008"	"2008"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	37
	"California"	"06"	"2008"	"2008"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	21
	"California"	"06"	"2008"	"2008"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	39
	"California"	"06"	"2008"	"2008"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	31
	"California"	"06"	"2008"	"2008"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	47
	"California"	"06"	"2008"	"2008"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	39
	"California"	"06"	"2008"	"2008"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	52
	"California"	"06"	"2008"	"2008"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	46
	"California"	"06"	"2008"	"2008"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	77
	"California"	"06"	"2008"	"2008"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	44
	"California"	"06"	"2008"	"2008"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	52
	"California"	"06"	"2008"	"2008"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	64
	"California"	"06"	"2008"	"2008"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	57
	"California"	"06"	"2009"	"2009"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	16
	"California"	"06"	"2009"	"2009"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	21
	"California"	"06"	"2009"	"2009"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	16
	"California"	"06"	"2009"	"2009"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	20
	"California"	"06"	"2009"	"2009"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	18
	"California"	"06"	"2009"	"2009"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	30
	"California"	"06"	"2009"	"2009"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	32
	"California"	"06"	"2009"	"2009"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	48
	"California"	"06"	"2009"	"2009"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	35
	"California"	"06"	"2009"	"2009"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	49
	"California"	"06"	"2009"	"2009"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	33
	"California"	"06"	"2009"	"2009"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	54
	"California"	"06"	"2009"	"2009"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	54
	"California"	"06"	"2009"	"2009"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	66
	"California"	"06"	"2009"	"2009"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	59
	"California"	"06"	"2009"	"2009"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	67
	"California"	"06"	"2009"	"2009"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	63
	"California"	"06"	"2009"	"2009"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	66
	"California"	"06"	"2010"	"2010"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	16
	"California"	"06"	"2010"	"2010"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	21
	"California"	"06"	"2010"	"2010"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	26
	"California"	"06"	"2010"	"2010"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	20
	"California"	"06"	"2010"	"2010"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	35
	"California"	"06"	"2010"	"2010"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	48
	"California"	"06"	"2010"	"2010"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	40
	"California"	"06"	"2010"	"2010"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	60
	"California"	"06"	"2010"	"2010"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	43
	"California"	"06"	"2010"	"2010"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	59
	"California"	"06"	"2010"	"2010"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	54
	"California"	"06"	"2010"	"2010"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	80
	"California"	"06"	"2010"	"2010"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	51
	"California"	"06"	"2010"	"2010"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	70
	"California"	"06"	"2010"	"2010"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	65
	"California"	"06"	"2010"	"2010"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	73
	"Connecticut"	"09"	"2008"	"2008"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	17
	"Connecticut"	"09"	"2010"	"2010"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	16
	"Florida"	"12"	"2006"	"2006"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	25
	"Florida"	"12"	"2006"	"2006"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	28
	"Florida"	"12"	"2006"	"2006"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	18
	"Florida"	"12"	"2006"	"2006"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	32
	"Florida"	"12"	"2006"	"2006"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	32
	"Florida"	"12"	"2006"	"2006"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	49
	"Florida"	"12"	"2006"	"2006"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	42
	"Florida"	"12"	"2006"	"2006"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	36
	"Florida"	"12"	"2006"	"2006"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	44
	"Florida"	"12"	"2006"	"2006"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	73
	"Florida"	"12"	"2006"	"2006"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	34
	"Florida"	"12"	"2006"	"2006"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	73
	"Florida"	"12"	"2006"	"2006"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	40
	"Florida"	"12"	"2006"	"2006"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	32
	"Florida"	"12"	"2007"	"2007"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	24
	"Florida"	"12"	"2007"	"2007"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	22
	"Florida"	"12"	"2007"	"2007"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	31
	"Florida"	"12"	"2007"	"2007"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	26
	"Florida"	"12"	"2007"	"2007"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	34
	"Florida"	"12"	"2007"	"2007"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	30
	"Florida"	"12"	"2007"	"2007"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	60
	"Florida"	"12"	"2007"	"2007"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	25
	"Florida"	"12"	"2007"	"2007"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	51
	"Florida"	"12"	"2007"	"2007"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	37
	"Florida"	"12"	"2007"	"2007"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	39
	"Florida"	"12"	"2007"	"2007"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	36
	"Florida"	"12"	"2007"	"2007"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	48
	"Florida"	"12"	"2008"	"2008"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	16
	"Florida"	"12"	"2008"	"2008"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	25
	"Florida"	"12"	"2008"	"2008"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	24
	"Florida"	"12"	"2008"	"2008"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	26
	"Florida"	"12"	"2008"	"2008"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	42
	"Florida"	"12"	"2008"	"2008"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	25
	"Florida"	"12"	"2008"	"2008"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	63
	"Florida"	"12"	"2008"	"2008"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	29
	"Florida"	"12"	"2008"	"2008"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	59
	"Florida"	"12"	"2008"	"2008"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	36
	"Florida"	"12"	"2008"	"2008"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	64
	"Florida"	"12"	"2008"	"2008"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	46
	"Florida"	"12"	"2008"	"2008"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	55
	"Florida"	"12"	"2009"	"2009"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	18
	"Florida"	"12"	"2009"	"2009"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	17
	"Florida"	"12"	"2009"	"2009"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	29
	"Florida"	"12"	"2009"	"2009"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	31
	"Florida"	"12"	"2009"	"2009"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	26
	"Florida"	"12"	"2009"	"2009"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	38
	"Florida"	"12"	"2009"	"2009"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	26
	"Florida"	"12"	"2009"	"2009"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	49
	"Florida"	"12"	"2009"	"2009"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	36
	"Florida"	"12"	"2009"	"2009"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	63
	"Florida"	"12"	"2009"	"2009"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	33
	"Florida"	"12"	"2009"	"2009"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	58
	"Florida"	"12"	"2009"	"2009"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	49
	"Florida"	"12"	"2009"	"2009"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	59
	"Florida"	"12"	"2010"	"2010"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	22
	"Florida"	"12"	"2010"	"2010"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	27
	"Florida"	"12"	"2010"	"2010"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	38
	"Florida"	"12"	"2010"	"2010"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	33
	"Florida"	"12"	"2010"	"2010"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	50
	"Florida"	"12"	"2010"	"2010"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	35
	"Florida"	"12"	"2010"	"2010"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	47
	"Florida"	"12"	"2010"	"2010"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	34
	"Florida"	"12"	"2010"	"2010"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	61
	"Florida"	"12"	"2010"	"2010"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	40
	"Florida"	"12"	"2010"	"2010"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	51
	"Florida"	"12"	"2010"	"2010"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	42
	"Florida"	"12"	"2010"	"2010"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	36
	"Georgia"	"13"	"2006"	"2006"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	17
	"Georgia"	"13"	"2008"	"2008"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	20
	"Georgia"	"13"	"2010"	"2010"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	18
	"Illinois"	"17"	"2006"	"2006"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	18
	"Illinois"	"17"	"2006"	"2006"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	18
	"Illinois"	"17"	"2006"	"2006"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	31
	"Illinois"	"17"	"2006"	"2006"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	24
	"Illinois"	"17"	"2006"	"2006"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	25
	"Illinois"	"17"	"2006"	"2006"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	25
	"Illinois"	"17"	"2006"	"2006"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	36
	"Illinois"	"17"	"2006"	"2006"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	21
	"Illinois"	"17"	"2007"	"2007"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	16
	"Illinois"	"17"	"2007"	"2007"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	21
	"Illinois"	"17"	"2007"	"2007"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	20
	"Illinois"	"17"	"2007"	"2007"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	31
	"Illinois"	"17"	"2007"	"2007"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	24
	"Illinois"	"17"	"2007"	"2007"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	34
	"Illinois"	"17"	"2007"	"2007"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	20
	"Illinois"	"17"	"2007"	"2007"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	23
	"Illinois"	"17"	"2007"	"2007"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	22
	"Illinois"	"17"	"2008"	"2008"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	18
	"Illinois"	"17"	"2008"	"2008"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	22
	"Illinois"	"17"	"2008"	"2008"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	21
	"Illinois"	"17"	"2008"	"2008"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	34
	"Illinois"	"17"	"2008"	"2008"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	22
	"Illinois"	"17"	"2008"	"2008"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	23
	"Illinois"	"17"	"2008"	"2008"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	23
	"Illinois"	"17"	"2008"	"2008"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	27
	"Illinois"	"17"	"2008"	"2008"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	20
	"Illinois"	"17"	"2008"	"2008"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	19
	"Illinois"	"17"	"2009"	"2009"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	16
	"Illinois"	"17"	"2009"	"2009"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	21
	"Illinois"	"17"	"2009"	"2009"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	19
	"Illinois"	"17"	"2009"	"2009"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	30
	"Illinois"	"17"	"2009"	"2009"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	23
	"Illinois"	"17"	"2009"	"2009"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	22
	"Illinois"	"17"	"2009"	"2009"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	22
	"Illinois"	"17"	"2009"	"2009"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	34
	"Illinois"	"17"	"2009"	"2009"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	30
	"Illinois"	"17"	"2009"	"2009"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	35
	"Illinois"	"17"	"2009"	"2009"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	35
	"Illinois"	"17"	"2009"	"2009"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	32
	"Illinois"	"17"	"2010"	"2010"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	16
	"Illinois"	"17"	"2010"	"2010"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	28
	"Illinois"	"17"	"2010"	"2010"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	26
	"Illinois"	"17"	"2010"	"2010"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	32
	"Illinois"	"17"	"2010"	"2010"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	31
	"Illinois"	"17"	"2010"	"2010"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	33
	"Illinois"	"17"	"2010"	"2010"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	28
	"Illinois"	"17"	"2010"	"2010"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	24
	"Indiana"	"18"	"2006"	"2006"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	20
	"Indiana"	"18"	"2006"	"2006"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	18
	"Indiana"	"18"	"2006"	"2006"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	19
	"Indiana"	"18"	"2007"	"2007"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	21
	"Indiana"	"18"	"2007"	"2007"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	18
	"Indiana"	"18"	"2007"	"2007"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	20
	"Indiana"	"18"	"2008"	"2008"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	16
	"Indiana"	"18"	"2008"	"2008"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	17
	"Indiana"	"18"	"2008"	"2008"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	16
	"Indiana"	"18"	"2008"	"2008"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	22
	"Indiana"	"18"	"2008"	"2008"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	20
	"Indiana"	"18"	"2008"	"2008"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	18
	"Indiana"	"18"	"2009"	"2009"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	16
	"Indiana"	"18"	"2010"	"2010"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	18
	"Indiana"	"18"	"2010"	"2010"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	19
	"Iowa"	"19"	"2008"	"2008"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	16
	"Iowa"	"19"	"2010"	"2010"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	17
	"Massachusetts"	"25"	"2006"	"2006"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	18
	"Massachusetts"	"25"	"2008"	"2008"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	16
	"Massachusetts"	"25"	"2008"	"2008"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	17
	"Massachusetts"	"25"	"2008"	"2008"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	17
	"Massachusetts"	"25"	"2009"	"2009"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	18
	"Massachusetts"	"25"	"2009"	"2009"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	21
	"Massachusetts"	"25"	"2009"	"2009"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	17
	"Massachusetts"	"25"	"2009"	"2009"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	21
	"Massachusetts"	"25"	"2010"	"2010"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	17
	"Massachusetts"	"25"	"2010"	"2010"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	28
	"Massachusetts"	"25"	"2010"	"2010"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	21
	"Michigan"	"26"	"2006"	"2006"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	30
	"Michigan"	"26"	"2006"	"2006"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	20
	"Michigan"	"26"	"2006"	"2006"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	29
	"Michigan"	"26"	"2006"	"2006"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	17
	"Michigan"	"26"	"2006"	"2006"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	25
	"Michigan"	"26"	"2006"	"2006"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	21
	"Michigan"	"26"	"2007"	"2007"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	19
	"Michigan"	"26"	"2007"	"2007"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	22
	"Michigan"	"26"	"2007"	"2007"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	40
	"Michigan"	"26"	"2007"	"2007"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	25
	"Michigan"	"26"	"2007"	"2007"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	17
	"Michigan"	"26"	"2007"	"2007"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	26
	"Michigan"	"26"	"2008"	"2008"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	22
